calc_id	corrida_id	resultado_replay	contexto_replay	razones	spec_yaml_sha256	script_blob_sha256	input_sha256_efectivos	codigo_commit	fecha_verificacion	entorno	procedencia	alcance	nota
CALC-REGION-HIST-ENCIG-2017-0001	CALC-REGION-HIST-ENCIG-2017-0001--f7b3491267a6	REPRODUCE	IDENTICO	corrida0 verify: sello, spec, inputs y contexto COINCIDEN; resultado REPRODUCE	d422f17f35577b8a4bac94dd6d95a20ffe50f5fbfd644537b6ae8081650d7606	1073685acd44a5309eeed119835bc3a9762771324ffe44c9d266489f8e20fc74	REGION-BASE-CODIGO=d049cfb96c84f36b32667cc71c55c3591233ab538e7b53abf7c9d71098d0a4f4,REGION-ESTADISTICA=b832c08b953fdbe7029146f5ec6395f10c539d01acf1ec3510e7eae5072f7b65,REGION-HISTORIA-CODIGO=1073685acd44a5309eeed119835bc3a9762771324ffe44c9d266489f8e20fc74,REPLICAS-COMPARTIDAS=4df2c630179c194345594d959d012b7dd18d94ac93fab3f48b8f6683753dafd6,encig2017_csv=fdc7f1c761bf871872bd04080d59c2b58f38f78d6e6384b4a7df82e909d33465	f7b3491267a6c36676779cc7d7482b9ec7691a85	2026-09-23	CAJA; corpus montado	VERIFY-EJECUTADO · ASTRA4-U5-EJE-REGIONAL	piso regional retrospectivo de una conducta; no adopta	forense/analisis/region/HOJA-EJE-REGIONAL-para-mesa.md
CALC-REGION-HIST-ENCIG-2019-0001	CALC-REGION-HIST-ENCIG-2019-0001--5a290ad04c10	REPRODUCE	IDENTICO	corrida0 verify: sello, spec, inputs y contexto COINCIDEN; resultado REPRODUCE	312af2649bf762a2e9a78c452bc7b51c0d8308ff508724f74b0a55f2c06a43a2	1073685acd44a5309eeed119835bc3a9762771324ffe44c9d266489f8e20fc74	REGION-BASE-CODIGO=d049cfb96c84f36b32667cc71c55c3591233ab538e7b53abf7c9d71098d0a4f4,REGION-ESTADISTICA=b832c08b953fdbe7029146f5ec6395f10c539d01acf1ec3510e7eae5072f7b65,REGION-HISTORIA-CODIGO=1073685acd44a5309eeed119835bc3a9762771324ffe44c9d266489f8e20fc74,REPLICAS-COMPARTIDAS=4df2c630179c194345594d959d012b7dd18d94ac93fab3f48b8f6683753dafd6,encig2019_csv=61f49f6149729a7f22c4a64310dd894ec645ebe8b40110cac3fb32125a6ed979	5a290ad04c10b4c0641c058f280269f0b3bc6124	2026-09-23	CAJA; corpus montado	VERIFY-EJECUTADO · ASTRA4-U5-EJE-REGIONAL	piso regional retrospectivo de una conducta; no adopta	forense/analisis/region/HOJA-EJE-REGIONAL-para-mesa.md
CALC-REGION-HIST-ENCIG-2021-0001	CALC-REGION-HIST-ENCIG-2021-0001--d5646e4f10da	REPRODUCE	IDENTICO	corrida0 verify: sello, spec, inputs y contexto COINCIDEN; resultado REPRODUCE	f37a74171b42ca2664e540fa2e789054151eb85e40ca88f271fe7a53dc111cc8	1073685acd44a5309eeed119835bc3a9762771324ffe44c9d266489f8e20fc74	REGION-BASE-CODIGO=d049cfb96c84f36b32667cc71c55c3591233ab538e7b53abf7c9d71098d0a4f4,REGION-ESTADISTICA=b832c08b953fdbe7029146f5ec6395f10c539d01acf1ec3510e7eae5072f7b65,REGION-HISTORIA-CODIGO=1073685acd44a5309eeed119835bc3a9762771324ffe44c9d266489f8e20fc74,REPLICAS-COMPARTIDAS=4df2c630179c194345594d959d012b7dd18d94ac93fab3f48b8f6683753dafd6,encig2021_csv=c92ea34c7c57237c49ca3d8d99382e340b5939c371ce820332876f7c4c62c56a	d5646e4f10da86c0259132a7d84a5dabe87c14f2	2026-09-23	CAJA; corpus montado	VERIFY-EJECUTADO · ASTRA4-U5-EJE-REGIONAL	piso regional retrospectivo de una conducta; no adopta	forense/analisis/region/HOJA-EJE-REGIONAL-para-mesa.md
CALC-REGION-HIST-ENIF-2018-0001	CALC-REGION-HIST-ENIF-2018-0001--2ecd5a4e7589	REPRODUCE	IDENTICO	corrida0 verify: sello, spec, inputs y contexto COINCIDEN; resultado REPRODUCE	df494c8f00264f30df5b84466f5a0210008b467a50674c187bfed238c52ff748	ef8259a087f3f82b74690cad5c66d51105a6bf38e8fbeb81d938c6f0b5a705b2	REGION-BASE-CODIGO=d049cfb96c84f36b32667cc71c55c3591233ab538e7b53abf7c9d71098d0a4f4,REGION-ESTADISTICA=b832c08b953fdbe7029146f5ec6395f10c539d01acf1ec3510e7eae5072f7b65,REGION-HISTORIA-CODIGO=ef8259a087f3f82b74690cad5c66d51105a6bf38e8fbeb81d938c6f0b5a705b2,REPLICAS-COMPARTIDAS=4df2c630179c194345594d959d012b7dd18d94ac93fab3f48b8f6683753dafd6,enif2018_csv=51f33ec74ccd596dc74b695587310d02e651923467255520aadc4d9fe13461d5	2ecd5a4e75896f2e9647132074ef23ebe2c56132	2026-09-23	CAJA; corpus montado	VERIFY-EJECUTADO · ASTRA4-U5-EJE-REGIONAL	piso regional retrospectivo de una conducta; no adopta	forense/analisis/region/HOJA-EJE-REGIONAL-para-mesa.md
CALC-REGION-HIST-ENIF-2021-0001	CALC-REGION-HIST-ENIF-2021-0001--8b22942c370a	REPRODUCE	IDENTICO	corrida0 verify: sello, spec, inputs y contexto COINCIDEN; resultado REPRODUCE	69c7372069766ce6bdb140ee15c47ec290175f3e9557d69ea7a215d8704310ec	ef8259a087f3f82b74690cad5c66d51105a6bf38e8fbeb81d938c6f0b5a705b2	REGION-BASE-CODIGO=d049cfb96c84f36b32667cc71c55c3591233ab538e7b53abf7c9d71098d0a4f4,REGION-ESTADISTICA=b832c08b953fdbe7029146f5ec6395f10c539d01acf1ec3510e7eae5072f7b65,REGION-HISTORIA-CODIGO=ef8259a087f3f82b74690cad5c66d51105a6bf38e8fbeb81d938c6f0b5a705b2,REPLICAS-COMPARTIDAS=4df2c630179c194345594d959d012b7dd18d94ac93fab3f48b8f6683753dafd6,enif2021_csv=0f314fa3733b4b5519486ed4015fca1c9e0864840bcd5944aa7de27796fe5cd9	8b22942c370aab22f8a6beede49bce1e1f3e490a	2026-09-23	CAJA; corpus montado	VERIFY-EJECUTADO · ASTRA4-U5-EJE-REGIONAL	piso regional retrospectivo de una conducta; no adopta	forense/analisis/region/HOJA-EJE-REGIONAL-para-mesa.md
CALC-REGION-HIST-ENIF-2024-0001	CALC-REGION-HIST-ENIF-2024-0001--416fe9ee0a5c	REPRODUCE	IDENTICO	corrida0 verify: sello, spec, inputs y contexto COINCIDEN; resultado REPRODUCE	90d94314b7c05d9519d878163fc0448ffafe689970c2d9218c6d24cf9a464d73	ef8259a087f3f82b74690cad5c66d51105a6bf38e8fbeb81d938c6f0b5a705b2	REGION-BASE-CODIGO=d049cfb96c84f36b32667cc71c55c3591233ab538e7b53abf7c9d71098d0a4f4,REGION-ESTADISTICA=b832c08b953fdbe7029146f5ec6395f10c539d01acf1ec3510e7eae5072f7b65,REGION-HISTORIA-CODIGO=ef8259a087f3f82b74690cad5c66d51105a6bf38e8fbeb81d938c6f0b5a705b2,REPLICAS-COMPARTIDAS=4df2c630179c194345594d959d012b7dd18d94ac93fab3f48b8f6683753dafd6,enif_2024_enif_2024_bd_csv=00e4b0b42775276b2da236a5bba8c64dc5a92c289908a4727dec93dc7684f039	416fe9ee0a5c373c515e09dc13363c08ceae0c9a	2026-09-23	CAJA; corpus montado	VERIFY-EJECUTADO · ASTRA4-U5-EJE-REGIONAL	piso regional retrospectivo de una conducta; no adopta	forense/analisis/region/HOJA-EJE-REGIONAL-para-mesa.md
CALC-REGION-ENIF-PORTAFOLIO-2024-0001	CALC-REGION-ENIF-PORTAFOLIO-2024-0001--677fc194fede	REPRODUCE	IDENTICO	corrida0 verify: sello, spec, inputs y contexto COINCIDEN; resultado REPRODUCE	95b0771e4712f9cc11e4e01a3929ac98d4e4ef020f9eb0b36e44316c4c16102a	a0d8f989b33b899d72cce17c138fec24de7052f8ae07e05ed659167ccf835608	REGION-BASE-CODIGO=d049cfb96c84f36b32667cc71c55c3591233ab538e7b53abf7c9d71098d0a4f4,REGION-ENIF-PORTAFOLIO-CODIGO=a0d8f989b33b899d72cce17c138fec24de7052f8ae07e05ed659167ccf835608,REGION-ESTADISTICA=b832c08b953fdbe7029146f5ec6395f10c539d01acf1ec3510e7eae5072f7b65,REPLICAS-COMPARTIDAS=4df2c630179c194345594d959d012b7dd18d94ac93fab3f48b8f6683753dafd6,enif_2024_enif_2024_bd_csv=00e4b0b42775276b2da236a5bba8c64dc5a92c289908a4727dec93dc7684f039	677fc194fedea2f478072555ac52ce9c42ad65db	2026-09-23	CAJA; corpus montado	VERIFY-EJECUTADO · ASTRA4-U5-EJE-REGIONAL	piso regional retrospectivo de una conducta; no adopta	forense/analisis/region/HOJA-EJE-REGIONAL-para-mesa.md
CALC-REGION-ENVIPE-COMPLEMENTO-0001	CALC-REGION-ENVIPE-COMPLEMENTO-0001--41837410eab2	REPRODUCE	IDENTICO	corrida0 verify: sello, spec, inputs y contexto COINCIDEN; resultado REPRODUCE	362e18e01436d222f006b8369ddcb96a9d250fe997ffc9935a2c8d05c52a6b22	4efc1e28c612e430d5806c55278b598233b7017fcaf7632386f323d8dc5933ec	FUENTE-2023=76576cd3a4cef50b6cd1c80ea79f3e783acc5a4817ed7c29b7280e137fbccb39,FUENTE-2024=11ded91da5176230efa98e9f3ddad01025adc13fd22b1ab057ffc227af2f68a5,FUENTE-2025=285a69854748e65abddca59ddf0ac7be92fea0e10c713dda3e30c138489a3f47,REGION-COMPLEMENTO-CODIGO=4efc1e28c612e430d5806c55278b598233b7017fcaf7632386f323d8dc5933ec	41837410eab2e25aea32c1c47db4a4cb5839fc2e	2026-09-23	CAJA; corpus montado	VERIFY-EJECUTADO · ASTRA4-U5-EJE-REGIONAL	piso regional retrospectivo de una conducta; no adopta	forense/analisis/region/HOJA-EJE-REGIONAL-para-mesa.md
CALC-REGION-ENCIG-CONSUMIDORES-2025-0001	CALC-REGION-ENCIG-CONSUMIDORES-2025-0001--4bda354e5645	REPRODUCE	IDENTICO	corrida0 verify: sello, spec, inputs y contexto COINCIDEN; resultado REPRODUCE	c72e91706b5564cb77e19219698eb6bc520e84ea3c399c48af81265ea40b6684	c772b8bcf8c49460bad07aef5b4afbe1e64c50395482b061be8670a6b4fd1844	REGION-BASE-CODIGO=d049cfb96c84f36b32667cc71c55c3591233ab538e7b53abf7c9d71098d0a4f4,REGION-ENCIG2025-CODIGO=c772b8bcf8c49460bad07aef5b4afbe1e64c50395482b061be8670a6b4fd1844,REGION-ESTADISTICA=b832c08b953fdbe7029146f5ec6395f10c539d01acf1ec3510e7eae5072f7b65,REPLICAS-COMPARTIDAS=4df2c630179c194345594d959d012b7dd18d94ac93fab3f48b8f6683753dafd6,encig25_base_datos_csv=47daf2f732366ad842b7f60c784be9d61db68a00ae1a693980ec6a683e0d9e12	4bda354e5645b9a2c237748c1e63b58a0a34925f	2026-09-23	CAJA; corpus montado	VERIFY-EJECUTADO · ASTRA4-U5-EJE-REGIONAL	piso regional retrospectivo de una conducta; no adopta	forense/analisis/region/HOJA-EJE-REGIONAL-para-mesa.md
CALC-REGION-IC-PREDICTIVO-0001	CALC-REGION-IC-PREDICTIVO-0001--d182dcf72979	REPRODUCE	IDENTICO	corrida0 verify: sello, spec, inputs y contexto COINCIDEN; resultado REPRODUCE	e040785b141d4a566b73009f1063e8e5caf3de0f8d3e2160e807a84b591b12cb	719873f772cfba987f3db3bdc85cc32529dadcfeb15dc215871700651a5861f4	FUENTE-ENCIG-2017=4a354ce1c37be258120dcd5b12994d4e5eba4bf6218b18accd75dac26a7ec822,FUENTE-ENCIG-2019=51dc425ee52402c9af9068d86dd03749ea69cfea683764668e408dccef028238,FUENTE-ENCIG-2021=a8c42541b85a8dd144a557b832b0fe79c12da29c7463871db88a6c2f744db820,FUENTE-ENCIG-2023=7abed0557ce8ba0fa6ce38439b50193b01286bb691a94bbbfcffc431911f29b2,FUENTE-ENCIG-2025=1d5bef68e1763b4ef7ee81025e6b24e15fe84deb5966aa837dcb742162626fcc,FUENTE-ENIF-2018=cc1af2e6852cbb1fe2840e17d710eeabed48fe31b33abebea66b5bb5f6f37ec1,FUENTE-ENIF-2021=a6d5a1151baa7e11af9cd71d70eb5280f09c066622db183ed0536ee9d6999d26,FUENTE-ENIF-2024=5e2c3d8ffff7a78fd16b1f92c250169c21382082fde04adacdb0d3de2e8d1146,FUENTE-ENVIPE-2023=76576cd3a4cef50b6cd1c80ea79f3e783acc5a4817ed7c29b7280e137fbccb39,FUENTE-ENVIPE-2024=11ded91da5176230efa98e9f3ddad01025adc13fd22b1ab057ffc227af2f68a5,FUENTE-ENVIPE-2025=285a69854748e65abddca59ddf0ac7be92fea0e10c713dda3e30c138489a3f47,REGION-ICP-CODIGO=719873f772cfba987f3db3bdc85cc32529dadcfeb15dc215871700651a5861f4	d182dcf7297963c1edd08695d39a33d08c8353e4	2026-09-23	CAJA; corpus montado	VERIFY-EJECUTADO · ASTRA4-U5-EJE-REGIONAL	IC predictivo regional retrospectivo, derivado; no adopta	forense/analisis/region/HOJA-EJE-REGIONAL-para-mesa.md
CALC-REGION-ENIF-CONDICIONALES-2024-0001	CALC-REGION-ENIF-CONDICIONALES-2024-0001--7db38a7cc8fe	REPRODUCE	IDENTICO	corrida0 verify: sello, spec, inputs y contexto COINCIDEN; resultado REPRODUCE	4b28faaf6057fe3c4d419902f3e4aa360bf79fe85696300f7b251b987e2f088f	a64e53c07506a43ed8b6d0bea116082bdaa9bf95ea067e9807a297d4fd86f245	REGION-BASE-CODIGO=d049cfb96c84f36b32667cc71c55c3591233ab538e7b53abf7c9d71098d0a4f4,REGION-ENIF-CONDICIONALES-CODIGO=a64e53c07506a43ed8b6d0bea116082bdaa9bf95ea067e9807a297d4fd86f245,REGION-ESTADISTICA=b832c08b953fdbe7029146f5ec6395f10c539d01acf1ec3510e7eae5072f7b65,REPLICAS-COMPARTIDAS=4df2c630179c194345594d959d012b7dd18d94ac93fab3f48b8f6683753dafd6,enif_2024_enif_2024_bd_csv=00e4b0b42775276b2da236a5bba8c64dc5a92c289908a4727dec93dc7684f039	7db38a7cc8fe23f4f1c4f80768d285065af62b7b	2026-09-23	CAJA; corpus montado	VERIFY-EJECUTADO · ASTRA4-U5-EJE-REGIONAL	piso regional retrospectivo de una conducta; no adopta	forense/analisis/region/HOJA-EJE-REGIONAL-para-mesa.md
CALC-REGION-ENIF-NO-TRABAJA-2024-0001	CALC-REGION-ENIF-NO-TRABAJA-2024-0001--89844da44c18	REPRODUCE	IDENTICO	corrida0 verify: sello, spec, inputs y contexto COINCIDEN; resultado REPRODUCE	0eff7a1b839dd31a819aabe218adf5f5075c58002724eaf14a05dba896ff9449	2773ea8e281bee58b86b5170589033308c4d7388f2cc0119dbe27452f620e3ce	REGION-BASE-CODIGO=d049cfb96c84f36b32667cc71c55c3591233ab538e7b53abf7c9d71098d0a4f4,REGION-ENIF-NO-TRABAJA-CODIGO=2773ea8e281bee58b86b5170589033308c4d7388f2cc0119dbe27452f620e3ce,REGION-ESTADISTICA=b832c08b953fdbe7029146f5ec6395f10c539d01acf1ec3510e7eae5072f7b65,REPLICAS-COMPARTIDAS=4df2c630179c194345594d959d012b7dd18d94ac93fab3f48b8f6683753dafd6,enif_2024_enif_2024_bd_csv=00e4b0b42775276b2da236a5bba8c64dc5a92c289908a4727dec93dc7684f039	89844da44c1820b70b88d42d9bfa31288eb59177	2026-09-23	CAJA; corpus montado	VERIFY-EJECUTADO · ASTRA4-U5-EJE-REGIONAL	piso regional retrospectivo de una conducta; no adopta	forense/analisis/region/HOJA-EJE-REGIONAL-para-mesa.md
CALC-REGION-ENVIPE-DENUNCIA-U4-2025-0001	CALC-REGION-ENVIPE-DENUNCIA-U4-2025-0001--22a4404424ff	REPRODUCE	IDENTICO	corrida0 verify: sello, spec, inputs y contexto COINCIDEN; resultado REPRODUCE	f1c692dfaae6638ae49512677368516ec92bbdb6850b13f5b331e9bc4cb0304e	9861ad05d8a1046fb8a3874493e0e09c28f6d0c6740cafe3682714e44048fced	REGION-ENVIPE-U4-CODIGO=9861ad05d8a1046fb8a3874493e0e09c28f6d0c6740cafe3682714e44048fced,REPLICAS-COMPARTIDAS=4df2c630179c194345594d959d012b7dd18d94ac93fab3f48b8f6683753dafd6,envipe2025_csv=8a7a99fd90ce9d03229759ba0ad84db4fba98b5bb1f5c85eef7d718b007816fa	22a4404424ff190168fb41bb080a59a6ff02c28b	2026-09-23	CAJA; corpus montado	VERIFY-EJECUTADO · ASTRA4-U5-EJE-REGIONAL	piso regional retrospectivo de una conducta; no adopta	forense/analisis/region/HOJA-EJE-REGIONAL-para-mesa.md
CALC-REGION-ENVIPE-SEGURO-2025-0001	CALC-REGION-ENVIPE-SEGURO-2025-0001--be7ff1d05c63	REPRODUCE	IDENTICO	corrida0 verify: sello, spec, inputs y contexto COINCIDEN; resultado REPRODUCE	cbe5ee178f74889dcd9eab49f678b5b460fe8aadfe207847c4675efd497b6569	6e45aa1baa7e9e4f624f6fd8ff7139b90ebc92c69d6fa40892de253e5ae34a79	REGION-ENVIPE-SEGURO-CODIGO=6e45aa1baa7e9e4f624f6fd8ff7139b90ebc92c69d6fa40892de253e5ae34a79,REPLICAS-COMPARTIDAS=4df2c630179c194345594d959d012b7dd18d94ac93fab3f48b8f6683753dafd6,envipe2025_csv=8a7a99fd90ce9d03229759ba0ad84db4fba98b5bb1f5c85eef7d718b007816fa	be7ff1d05c63eb943b593d3fc794f8835120ed2d	2026-09-23	CAJA; corpus montado	VERIFY-EJECUTADO · ASTRA4-U5-EJE-REGIONAL	piso regional retrospectivo de una conducta; no adopta	forense/analisis/region/HOJA-EJE-REGIONAL-para-mesa.md
CALC-REGION-ENCIG-SOL1-2021-0001	CALC-REGION-ENCIG-SOL1-2021-0001--b7eae528f402	REPRODUCE	IDENTICO	corrida0 verify: sello, spec, inputs y contexto COINCIDEN; resultado REPRODUCE	58a0dc30eb64f26da4165969159fe3d4aebd259f4423b9e9701b286d0e37122c	c2d418a8478f9576ed26d36fd490add57735fc4e6c4cba4466e2131d8c5cca66	REGION-BASE-CODIGO=d049cfb96c84f36b32667cc71c55c3591233ab538e7b53abf7c9d71098d0a4f4,REGION-ENCIG-SOL1-CODIGO=c2d418a8478f9576ed26d36fd490add57735fc4e6c4cba4466e2131d8c5cca66,REGION-ESTADISTICA=b832c08b953fdbe7029146f5ec6395f10c539d01acf1ec3510e7eae5072f7b65,REPLICAS-COMPARTIDAS=4df2c630179c194345594d959d012b7dd18d94ac93fab3f48b8f6683753dafd6,encig2021_csv=c92ea34c7c57237c49ca3d8d99382e340b5939c371ce820332876f7c4c62c56a	b7eae528f4021e7763469d165ef41450ae4441f2	2026-09-23	CAJA; corpus montado	VERIFY-EJECUTADO · ASTRA4-U5-EJE-REGIONAL	piso regional retrospectivo de una conducta; no adopta	forense/analisis/region/HOJA-EJE-REGIONAL-para-mesa.md
CALC-REGION-ENCIG-SOL1-2023-0001	CALC-REGION-ENCIG-SOL1-2023-0001--0143041c10b3	REPRODUCE	IDENTICO	corrida0 verify: sello, spec, inputs y contexto COINCIDEN; resultado REPRODUCE	241ca025185cbbfed197bf7ce6a119de524df9d68d23bcf0ca7e1a32e593cc5c	c2d418a8478f9576ed26d36fd490add57735fc4e6c4cba4466e2131d8c5cca66	REGION-BASE-CODIGO=d049cfb96c84f36b32667cc71c55c3591233ab538e7b53abf7c9d71098d0a4f4,REGION-ENCIG-SOL1-CODIGO=c2d418a8478f9576ed26d36fd490add57735fc4e6c4cba4466e2131d8c5cca66,REGION-ESTADISTICA=b832c08b953fdbe7029146f5ec6395f10c539d01acf1ec3510e7eae5072f7b65,REPLICAS-COMPARTIDAS=4df2c630179c194345594d959d012b7dd18d94ac93fab3f48b8f6683753dafd6,encig23_base_datos_csv=af733d867a568cbb0dadef4a5a793b02488a71728d1157860f14501f3d4c393d	0143041c10b36f7f261f1d46e3aeda28eee9e3af	2026-09-23	CAJA; corpus montado	VERIFY-EJECUTADO · ASTRA4-U5-EJE-REGIONAL	piso regional retrospectivo de una conducta; no adopta	forense/analisis/region/HOJA-EJE-REGIONAL-para-mesa.md
CALC-REGION-ENCIG-SOL1-IC-PRED-0001	CALC-REGION-ENCIG-SOL1-IC-PRED-0001--3745ce18d104	REPRODUCE	IDENTICO	corrida0 verify: sello, spec, inputs y contexto COINCIDEN; resultado REPRODUCE	3d7a9797f87f1fb36f16f3756c6eb7198c102ef019a20c9936721bee9284c136	ded64ef2a2a47a0c94b7f1b92f4906bd89efaec603b8feb2738c1dc9f016a5bc	FUENTE-2021=a88f0ded65a9009d63b2b4d5810f9a65df1aef107e3bfee2552c9078c73ff034,FUENTE-2023=c8d71f4dbe636fb3e2108793d280bb0aed386f2c808893acb585dded6660b9c5,FUENTE-2025=1d5bef68e1763b4ef7ee81025e6b24e15fe84deb5966aa837dcb742162626fcc,REGION-ICP-COMPARTIDO=719873f772cfba987f3db3bdc85cc32529dadcfeb15dc215871700651a5861f4,REGION-SOL1-ICP-CODIGO=ded64ef2a2a47a0c94b7f1b92f4906bd89efaec603b8feb2738c1dc9f016a5bc	3745ce18d104f7243155e48336d085d7c1576ac1	2026-09-23	CAJA; corpus montado	VERIFY-EJECUTADO · ASTRA4-U5-EJE-REGIONAL	IC predictivo regional retrospectivo, derivado; no adopta	forense/analisis/region/HOJA-EJE-REGIONAL-para-mesa.md
CALC-RELEVO-ENCIG23-P83-0001-v1_1	CALC-RELEVO-ENCIG23-P83-0001-v1_1--66cfff97600b	REPRODUCE	IDENTICO	verify dirigido: sello COINCIDE; 19/19 RESULT REPRODUCE; 3/3 inputs COINCIDE; sin adopcion	d85899dfbdb0fccbac85fb50eb672827c3c1032fb41bc84b765e3f6309698a9f	cc8310f57b27342652847ed6447cec61e261b8202055c031c933bc7e195d497c	encig23_base_datos_csv=af733d867a568cbb0dadef4a5a793b02488a71728d1157860f14501f3d4c393d,encig23_cuestionario_pdf=65000ad38419da504e46b34a0a2426f218d1ba6e604ad37a14762bbd07881e1e,encig23_estructura_base_datos_pdf=eb89820cd58af0d8799387a376b9e60b062ed59daea74cdbea7ff3b4ee13a906	66cfff97600ba7af94d396e2aa256c022f1031e7	2026-09-23	CAJA (Ubuntu/WSL2) con corpus montado	ASTRA4-U2 · verify dirigido	P8_3 ENCIG 2023, persona 18+, SOLANY/SOL1; no equivale a pago	forense/analisis/astra4-relevo/lote-encig23-p83.md
CALC-ENDIREH-PISOS-2021-PAREJA-FISICA-0003	CALC-ENDIREH-PISOS-2021-PAREJA-FISICA-0003--e0f94f3b0bac	REPRODUCE	IDENTICO	corrida0 verify: sello, spec, input y contexto COINCIDEN; 2/2 RESULT REPRODUCE	f37958b9d0786bcbb0773c6a5e27b11a078ab55e520086cfe6406854c98fe151	f61862539563d35c839c8fd5d67a9f96cf8651b0b297b6661a8d29a0d9fae20a	endireh2021_bd_csv_zip=e4f1e7b1898cc53b3126ed959a9089091afd2ffdd1439911f5419e6c99c6037e	e0f94f3b0bacff961145188f9343242c15effa4f	2026-09-23	CAJA	ASTRA5-U2	Pareja fisica A1/A2 2021; vida y desde octubre 2020; sin adopcion	forense/analisis/dominios/genero/endireh2021-pareja-fisica-tabla.tsv
CALC-ENDIREH-PISOS-2021-PAREJA-FISICA-0004	CALC-ENDIREH-PISOS-2021-PAREJA-FISICA-0004--700ad2b86507	REPRODUCE	IDENTICO	verify: 2/2 RESULT; UPM sin casos en dominio conservadas con aporte cero	09f606baef07e3ab66daa4d80a782012d4e8c6642e43ef023557868071c9a5bb	038782505ca37577e414833c62ace409908fd1af0afab476f5986dba39da0fd6	endireh2021_bd_csv_zip=e4f1e7b1898cc53b3126ed959a9089091afd2ffdd1439911f5419e6c99c6037e	700ad2b86507ac1984e9659103d4680682d822d0	2026-09-23	CAJA	ASTRA5-U2	Pareja física A1/A2 2021, varianza de dominios corregida	forense/analisis/dominios/genero/endireh2021-pareja-fisica-tabla.tsv
CALC-ENDIREH-PISOS-2021-DECISIONES-0001	CALC-ENDIREH-PISOS-2021-DECISIONES-0001--45d2d2c19568	REPRODUCE	IDENTICO	corrida0 verify: 2/2 RESULT; UPM completas en dominio	3477aa6eee0ae3de621c368fc94c27025e81c6f670c64b4628f933635bdb8e82	8d31dabbfd7d439133e65ecb1720ea7a0f33f6556dc0bf9905f5caa1a57a1619	endireh2021_bd_csv_zip=e4f1e7b1898cc53b3126ed959a9089091afd2ffdd1439911f5419e6c99c6037e	45d2d2c19568cb59883dd310dc69c1e7214f6ecb	2026-09-23	CAJA	ASTRA5-U2	Dinero disponible y dos decisiones de pareja actual A1/A2	forense/analisis/dominios/genero/endireh2021-decisiones-tabla.tsv
CALC-ENDIREH-PISOS-2021-AYUDA-0001	CALC-ENDIREH-PISOS-2021-AYUDA-0001--68d7356ed2e4	REPRODUCE	IDENTICO	corrida0 verify: 2/2 RESULT; ayuda, denuncia, instituciones y razones separados	5274163955e3a11cd3ee08d2a9c1fe3890d033a55b29207745d7a51b2c9dec89	a6b4d56f5ae349c51b92ed8baca5ee1352163784ab52a4ab7929748f87b134c7	endireh2021_bd_csv_zip=e4f1e7b1898cc53b3126ed959a9089091afd2ffdd1439911f5419e6c99c6037e	68d7356ed2e4053f88d6b3d92406fa12a4786406	2026-09-23	CAJA	ASTRA5-U2	Pareja A1/A2 2021; 38 actos, ayuda/denuncia y razones condicionadas	forense/analisis/dominios/genero/endireh2021-ayuda-tabla.tsv
CALC-ENDIREH-PISOS-2016-PAREJA-FISICA-0002	CALC-ENDIREH-PISOS-2016-PAREJA-FISICA-0002--9f317fae2d83	REPRODUCE	IDENTICO	corrida0 verify: 2/2 RESULT; llave ID_MUJ	48f3fb07ef35e6b470e29358be7a2152c820161dc2f9e544f00933ada2f47a19	1f1a94ea8cc362845914429b194d4993d3d8e8336c51aa65c8daf8baf86944d6	endireh_2016_bd_mujeres_endireh2016_sitioinegi_csv=02c06ab73a53942ddb575e3e35d8c1dd775406277b74e0605735e3eced4e6f10	9f317fae2d83af116a155090db13ed2539a56408	2026-09-23	CAJA	ASTRA5-U2	Pareja física A1/A2 2016, vida y desde octubre 2015	forense/analisis/dominios/genero/endireh2016-pareja-fisica-tabla.tsv
CALC-ENDIREH-PISOS-2021-COMUNITARIA-0001	CALC-ENDIREH-PISOS-2021-COMUNITARIA-0001--7b5726c8eb2c	REPRODUCE	IDENTICO	corrida0 verify: 2/2 RESULT; UPM completas en dominio	b358b2952c3ded3f958e79933a063efa2ff38a0e87813f70dcd3a0c566c77803	d1ffc15b8fe1e0230523b8485343ff03ddf5d3e74c4060fe678882d3f5f8c50c	endireh2021_bd_csv_zip=e4f1e7b1898cc53b3126ed959a9089091afd2ffdd1439911f5419e6c99c6037e	7b5726c8eb2c4f2c70ebe34409836adb3ee865c0	2026-09-23	CAJA	ASTRA5-U2	Ámbito comunitario 2021	forense/analisis/dominios/genero/endireh2021-comunitaria-tabla.tsv
CALC-ENDIREH-PISOS-2021-FAMILIAR-0001	CALC-ENDIREH-PISOS-2021-FAMILIAR-0001--f78355a78145	REPRODUCE	IDENTICO	corrida0 verify: 2/2 RESULT; UPM completas en dominio	3933ba31fd705f28b4dfb1148899df952650639c26d98ffd89edc81ddd3a3024	a3c9847ec253e12e90f99a6fa016caaa1b7d93978a39e7e8d5649e2625d2aab4	endireh2021_bd_csv_zip=e4f1e7b1898cc53b3126ed959a9089091afd2ffdd1439911f5419e6c99c6037e	f78355a781452e33507e3b3cca287c5737bd6b0f	2026-09-23	CAJA	ASTRA5-U2	Ámbito familiar 2021	forense/analisis/dominios/genero/endireh2021-familiar-tabla.tsv
