necesidad_id	fuente_id_canonico	fuente_nombre	tipo_fuente	objeto_evidencia_id	id_manifiesto	sha256	capa1_universo_indexado	capa2_manifiesto	capa3_disco_real	capa4_apertura_mapeo	clasificacion_relacion	reason_code	evidencia_ref	evidencia_textual_breve	confianza	conflicto_material	nota
N30	ENBIARE	ENBIARE 2021	FUENTE_CANDIDATA	OE-ee12358875d1e590d07df047			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:corpus/reports/Mexican_Population_Genomics__2025-2026_Scientific_and_Market_Opportunity_Update.md	Disposición a transar con desconocidos por nivel de enforcement.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N30	ENBIARE2021	enbiare2021	FUENTE_CANDIDATA	OE-3c9d2eefcfaae7c834250eff			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:corpus/reports/Mexican_Population_Genomics__2025-2026_Scientific_and_Market_Opportunity_Update.md	Disposición a transar con desconocidos por nivel de enforcement.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N30	ENCOAP	Encuesta Nacional de Confianza en la Administración Pública	FUENTE_DATOS	OE-afbccf1f7b1758eeb190c954			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L4		MEDIA	NO	Escala/diseño/universo: 
N30	ENCOAP	Encuesta Nacional de Confianza en la Administración Pública	FUENTE_DATOS	OE-f6187f98195ede5827d421f1			SI	NO_REFERENCIADO	NO_REFERENCIADO	ABIERTO-SIN-MAPEO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L15	ABIERTO-SIN-MAPEO	MEDIA	NO	Escala/diseño/universo: 
N30	ISSP	ISSP Social Networks and Social Resources 2017 México	FUENTE_DATOS	OE-e3bde63fce778e1bc8333717			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5		MEDIA	NO	Escala/diseño/universo: 
N30	ISSP	ISSP Social Networks and Social Resources 2017 México	FUENTE_DATOS	OE-c8d1b5e40a5c3a561eac0183			SI	NO_REFERENCIADO	NO_REFERENCIADO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L10	INDEXADO-NO-DESCARGADO	MEDIA	NO	Escala/diseño/universo: 
N30	LAPOP	Barómetro de las Américas / AmericasBarometer	FUENTE_DATOS	OE-dd987fd1f12b5504ad657782			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L6		MEDIA	NO	Escala/diseño/universo: 
N30	LATINOBARÓMETRO	Latinobarómetro	FUENTE_DATOS	OE-18a91d6f51832ff30efa00b4			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L11		MEDIA	NO	Escala/diseño/universo: 
N30	OECD	OECD Survey on Drivers of Trust in Public Institutions	FUENTE_DATOS	OE-df63ef5db172cb09effde66c			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L11		MEDIA	NO	Escala/diseño/universo: 
N31	CCPV	ccpv	FUENTE_CANDIDATA	OE-e3e2c41b1f94b885919e010d			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/glosario-v5_6.md;MAIN:corpus/reports/El_México_Rural_e_Indígena_en_sus_Propios_Términos__Comunalidad__Autoridad_y_Reciprocidad_como_Sistemas_con_Lógica_Propia.md;MAIN:corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md;MAIN:corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	Replicación fuera de muestra universitaria del hallazgo de Tlaxcala.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N31	ESTUDIOS_DE_RECHAZOS_Y_CORPUS_PRAGMATICO_DE_FELIX_BRASDEFER	Estudios de rechazos y corpus pragmático de Félix-Brasdefer	FUENTE_DATOS	OE-04360854956741a50504a5b4			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L18		MEDIA	NO	Escala/diseño/universo: 
N32	MEXICO_ENTERPRISE_SURVEYS_COMPONENTE_PANEL_CANDIDATO_2006_2010	Mexico Enterprise Surveys, componente panel candidato 2006-2010	FUENTE_DATOS	OE-32b1a46c23141f7f5fe25916			SI	NO_REFERENCIADO	NO_REFERENCIADO	SATISFACE-UMBRAL-DOCUMENTAL	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L7	SATISFACE-UMBRAL-DOCUMENTAL	MEDIA	NO	Escala/diseño/universo: 
N32	SE	Reporte General ECCO (SE) 2023	FUENTE_DATOS	OE-d8746552888bcd683139d5bd			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L132		MEDIA	NO	Escala/diseño/universo: 
N32	WORLD_BANK_ENTERPRISE_SURVEY_MEXICO_2023	World Bank Enterprise Survey Mexico 2023	FUENTE_DATOS	OE-f29d6cfa226a9514442785e3			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L13		MEDIA	NO	Escala/diseño/universo: 
N32	WORLD_BANK_ENTERPRISE_SURVEY_MEXICO_2023	World Bank Enterprise Survey Mexico 2023	FUENTE_DATOS	OE-9095a827c5b03d21c3aba17f			SI	NO_REFERENCIADO	NO_REFERENCIADO	MAPEADO-NO-SATISFACE	NEGATIVA	APERTURA_NEGATIVA_EXPLICITA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L36	MAPEADO-NO-SATISFACE	ALTA	NO	Escala/diseño/universo: 
N33	SIN_CANDIDATO_IDENTIFICADO		FUENTE_CANDIDATA	OE-ed59a4b92278706a6e55eff4			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/estado-programa-v1_10.md;MAIN:forense/REVERIFICACION-DEMANDA-vs-UNIVERSO-2026-08-07-v1_0.md;MAIN:forense/cruce-catalogo-fichas-v1_0.md;MAIN:forense/cruce-catalogo-fichas-v2_0.md	Dato secundario publicado y agregado sobre disposición a testificar antes/después de protección.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
