id_lectura	ruta	sha256_recalculado	linea	tier_literal	texto_fuente	estado_dictamen
LECTURA-d6710e19-01	corpus/reports/Behavioral_Finance_Mexicano__Estructura__Adaptación_Racional_y_Cultura_en_el_Ahorro__Crédito_y_Riesgo.md	d6710e1956c13df90af4accd80c4d20c5740d54962164b66264b1f2a234aa8f7	9	FUERTE	1. **La coexistencia de ahorro formal e informal es la norma** (EVIDENCIA FUERTE). Según la ENIF 2024 (INEGI/CNBV), 36.6% de los adultos ahorró solo de manera informal, 21.6% combinó formal e informal, solo 8.2% ahorró exclusivamente de manera formal y 33.6% no ahorró de ningún modo. En paralelo, la tenencia de cuenta de ahorro formal subió a 63.0% en 2024 (desde 44.1% en 2015).	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-d6710e19-02	corpus/reports/Behavioral_Finance_Mexicano__Estructura__Adaptación_Racional_y_Cultura_en_el_Ahorro__Crédito_y_Riesgo.md	d6710e1956c13df90af4accd80c4d20c5740d54962164b66264b1f2a234aa8f7	11	FUERTE	2. **Las tandas/cundinas son infraestructura financiera masiva, no curiosidad antropológica** (EVIDENCIA FUERTE-MEDIA). De acuerdo con la ENIF 2024, del 36.6% que ahorra informalmente lo hace principalmente en efectivo en casa (74%), tandas (22%) y cajas de ahorro comunitarias (16%); dicho de otro modo, cerca del 32% de quienes ahorran usan tandas. Son ROSCAs (Rotating Savings and Credit Associations), un fenómeno universal —susu en África Occidental, chit funds en India, arisan en Indonesia, hui en China— que aparece dondequiera que la bancarización es baja: es ESTRUCTURA, no idiosincrasia mexicana.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-d6710e19-03	corpus/reports/Behavioral_Finance_Mexicano__Estructura__Adaptación_Racional_y_Cultura_en_el_Ahorro__Crédito_y_Riesgo.md	d6710e1956c13df90af4accd80c4d20c5740d54962164b66264b1f2a234aa8f7	13	MEDIA	3. **El horizonte corto de planeación es respuesta racional a la volatilidad del ingreso** (EVIDENCIA MEDIA-FUERTE). Con una tasa de informalidad laboral que ha oscilado en torno al 54.8%-55.7% en 2024-2025 (ENOE) y decenas de millones de trabajadores sin seguridad social, planear a corto plazo es óptimo, no imprevisión. Solo alrededor del 43% de los adultos podría enfrentar una emergencia con ahorros equivalentes a un mes de ingreso (ENIF 2024).	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-d6710e19-04	corpus/reports/Behavioral_Finance_Mexicano__Estructura__Adaptación_Racional_y_Cultura_en_el_Ahorro__Crédito_y_Riesgo.md	d6710e1956c13df90af4accd80c4d20c5740d54962164b66264b1f2a234aa8f7	15	MEDIA	"4. **La desconfianza en bancos es un driver de primer orden y está históricamente fundada** (EVIDENCIA MEDIA). La memoria de la devaluación y nacionalización bancaria de 1982, la hiperinflación de 1987 (159.2% anual, dic-dic, según el Informe Anual 1987 de Banxico) y el ""error de diciembre"" de 1994 racionaliza la preferencia por activos ""duros"" (efectivo, dólares, bienes, oro) y por circuitos informales."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-d6710e19-05	corpus/reports/Behavioral_Finance_Mexicano__Estructura__Adaptación_Racional_y_Cultura_en_el_Ahorro__Crédito_y_Riesgo.md	d6710e1956c13df90af4accd80c4d20c5740d54962164b66264b1f2a234aa8f7	17	MEDIA	"5. **""Confianza radial"": alta hacia conocidos, casi nula hacia instituciones** (EVIDENCIA MEDIA). Este patrón —central en el corpus del proyecto— explica por qué el crédito y el ahorro basados en relaciones interpersonales (tanda, fiado, préstamo familiar) prosperan mientras el sistema formal genera recelo. México registra apenas ~22% de confianza interpersonal (ENAFI), por debajo del promedio de 28% de 56 países, y niveles bajos y decrecientes de confianza institucional (ENCIG, INEGI)."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-d6710e19-06	corpus/reports/Behavioral_Finance_Mexicano__Estructura__Adaptación_Racional_y_Cultura_en_el_Ahorro__Crédito_y_Riesgo.md	d6710e1956c13df90af4accd80c4d20c5740d54962164b66264b1f2a234aa8f7	19	FUERTE	"6. **El bajo ingreso NO equivale a baja disposición a pagar** (EVIDENCIA FUERTE). Los segmentos populares pagan sobreprecios notables por conveniencia, acceso y confianza: casas de empeño (tasas mensuales de 4%-7% en el Nacional Monte de Piedad), crédito de tiendas/banca popular (el Préstamo Personal BanCoppel cobra una tasa ordinaria fija anual de 76.0% sin IVA y un CAT promedio de 80.9% sin IVA, cálculo vigente a inicios de 2026) y, en el extremo criminal, el ""gota a gota""."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-d6710e19-07	corpus/reports/Behavioral_Finance_Mexicano__Estructura__Adaptación_Racional_y_Cultura_en_el_Ahorro__Crédito_y_Riesgo.md	d6710e1956c13df90af4accd80c4d20c5740d54962164b66264b1f2a234aa8f7	21	MEDIA	"7. **La deuda opera como herramienta Y como trampa según el circuito** (EVIDENCIA MEDIA). El crédito departamental y prendario cumple funciones de suavización del consumo y de inversión productiva; el ""gota a gota"" y el sobreendeudamiento revolvente son trampas. La misma persona puede usar ambos."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-d6710e19-08	corpus/reports/Behavioral_Finance_Mexicano__Estructura__Adaptación_Racional_y_Cultura_en_el_Ahorro__Crédito_y_Riesgo.md	d6710e1956c13df90af4accd80c4d20c5740d54962164b66264b1f2a234aa8f7	23	FUERTE	"8. **La fintech está reconfigurando el segmento joven y sub-bancarizado a gran velocidad** (EVIDENCIA FUERTE). Nu México reportó 13.1 millones de clientes en el 3T2025 —""alrededor del 14% de la población adulta"" (La Jornada, 13 nov 2025)— y anunció 15 millones poco después; según su estudio ""Impacto Nu"" (enero 2025), el 50% de sus clientes gana menos de 10,000 pesos al mes, 45% son mujeres y 9 de cada 10 no habían tenido tarjeta de crédito antes. Spin by OXXO (Digital Femsa) alcanzó 12 millones de usuarios y ~9 millones de cuentas activas, operando en el 97% de los municipios del país (Mobiletime, 25 nov 2025)."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-d6710e19-09	corpus/reports/Behavioral_Finance_Mexicano__Estructura__Adaptación_Racional_y_Cultura_en_el_Ahorro__Crédito_y_Riesgo.md	d6710e1956c13df90af4accd80c4d20c5740d54962164b66264b1f2a234aa8f7	25	FUERTE	9. **La brecha de género es persistente y estructural** (EVIDENCIA FUERTE). En 2024, 68.0% de hombres frente a 58.6% de mujeres tenían cuenta de ahorro formal; 51.4% frente a 34.2% tenían afore (ENIF 2024).	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-d6710e19-10	corpus/reports/Behavioral_Finance_Mexicano__Estructura__Adaptación_Racional_y_Cultura_en_el_Ahorro__Crédito_y_Riesgo.md	d6710e1956c13df90af4accd80c4d20c5740d54962164b66264b1f2a234aa8f7	27	FUERTE	10. **La cobertura de pensiones es baja y el ahorro voluntario para el retiro es marginal** (EVIDENCIA FUERTE). Solo 42.2% tiene afore y apenas 7.9% de ellos hace aportaciones voluntarias. El 68.2% de la población espera depender de apoyos del gobierno en la vejez y 67.3% de seguir trabajando (ENIF 2024).	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-d6710e19-11	corpus/reports/Behavioral_Finance_Mexicano__Estructura__Adaptación_Racional_y_Cultura_en_el_Ahorro__Crédito_y_Riesgo.md	d6710e1956c13df90af4accd80c4d20c5740d54962164b66264b1f2a234aa8f7	29	FUERTE	11. **El seguro es el producto más rezagado** (EVIDENCIA FUERTE). Solo 22.9% de los adultos tiene algún seguro, cifra que incluso cayó 1.9 puntos respecto a 2015.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-d6710e19-12	corpus/reports/Behavioral_Finance_Mexicano__Estructura__Adaptación_Racional_y_Cultura_en_el_Ahorro__Crédito_y_Riesgo.md	d6710e1956c13df90af4accd80c4d20c5740d54962164b66264b1f2a234aa8f7	31	NO-EXPLÍCITO	"12. **Existe una tensión indulgencia–aversión al riesgo** (HIPÓTESIS RAZONABLE, apoyada en datos). El deseo de consumo presente coexiste con la aversión al riesgo financiero: 38.4% de quienes nunca han tenido crédito dicen que es porque ""no le gusta endeudarse"", la razón principal por amplio margen."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-d6710e19-13	corpus/reports/Behavioral_Finance_Mexicano__Estructura__Adaptación_Racional_y_Cultura_en_el_Ahorro__Crédito_y_Riesgo.md	d6710e1956c13df90af4accd80c4d20c5740d54962164b66264b1f2a234aa8f7	33	FUERTE	13. **Las remesas son infraestructura de ingreso y planeación transnacional** (EVIDENCIA FUERTE). En 2024 alcanzaron un récord de 64,745 millones de dólares (Banxico, 4 feb 2025), +2.3% sobre 2023; representan en promedio el 30% del ingreso corriente de los hogares receptores (BBVA Research/ENIGH), que suman ~1.53 millones de hogares.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-6da09e39-01	corpus/reports/Confianza_y_Desconfianza_en_México__Anatomía_Psicológica_de_una_Sociedad_Dual.md	6da09e39cbc7b27c3ea4dfebf021e2816fa27167174cdd578eebbb6f7308da54	9	NO-EXPLÍCITO	1. **La confianza interpersonal generalizada en México es del ~22%** (WVS 2018), muy por debajo del promedio OCDE (~40%), pero significativamente superior a Colombia (5%), Brasil (7%) y Perú (5%). Ha caído desde 33% en 1990 hasta un mínimo de 16% en 2005, con recuperación parcial.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-6da09e39-02	corpus/reports/Confianza_y_Desconfianza_en_México__Anatomía_Psicológica_de_una_Sociedad_Dual.md	6da09e39cbc7b27c3ea4dfebf021e2816fa27167174cdd578eebbb6f7308da54	11	NO-EXPLÍCITO	2. **La familia es la única institución con diferencial de confianza positivo** (+52 puntos netos en 2026). Ninguna otra institución —ni el ejército, ni la iglesia, ni las empresas— alcanza un saldo positivo entre confianza alta y nula.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-6da09e39-03	corpus/reports/Confianza_y_Desconfianza_en_México__Anatomía_Psicológica_de_una_Sociedad_Dual.md	6da09e39cbc7b27c3ea4dfebf021e2816fa27167174cdd578eebbb6f7308da54	13	NO-EXPLÍCITO	3. **Existe una jerarquía institucional de confianza notablemente estable**: familia (87%) > escuelas públicas (77%) > universidades (76%) > ejército/marina (71-89%) > iglesia (65%) > medios (50%) > gobierno federal (50-54%) > jueces (39%) > policía (37%) > partidos políticos (29%).	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-6da09e39-04	corpus/reports/Confianza_y_Desconfianza_en_México__Anatomía_Psicológica_de_una_Sociedad_Dual.md	6da09e39cbc7b27c3ea4dfebf021e2816fa27167174cdd578eebbb6f7308da54	15	NO-EXPLÍCITO	4. **La desconfianza y la confianza operan como dimensiones independientes**, no como polos opuestos. Un mexicano puede simultáneamente confiar profundamente en su red personal y desconfiar radicalmente de las instituciones sin contradicción psicológica.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-6da09e39-05	corpus/reports/Confianza_y_Desconfianza_en_México__Anatomía_Psicológica_de_una_Sociedad_Dual.md	6da09e39cbc7b27c3ea4dfebf021e2816fa27167174cdd578eebbb6f7308da54	17	NO-EXPLÍCITO	"5. **El 93.2% de los delitos no se denuncian ni investigan** (ENVIPE 2025), creando una ""cifra negra"" que refleja y refuerza la desconfianza institucional. Solo el 1.2% de las denuncias tiene resolución positiva para la víctima."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-6da09e39-06	corpus/reports/Confianza_y_Desconfianza_en_México__Anatomía_Psicológica_de_una_Sociedad_Dual.md	6da09e39cbc7b27c3ea4dfebf021e2816fa27167174cdd578eebbb6f7308da54	19	NO-EXPLÍCITO	6. **México es una anomalía global en género y confianza**: es el único país donde las mujeres confían interpersonalmente más que los hombres, mientras que simultáneamente el 66% de las mujeres ha sufrido alguna forma de violencia y el 93.7% de las agredidas no denuncia.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-6da09e39-07	corpus/reports/Confianza_y_Desconfianza_en_México__Anatomía_Psicológica_de_una_Sociedad_Dual.md	6da09e39cbc7b27c3ea4dfebf021e2816fa27167174cdd578eebbb6f7308da54	21	NO-EXPLÍCITO	7. **El patrón educación-confianza institucional está invertido**: México y el Reino Unido son los únicos países OCDE donde las personas con menor educación confían más en el gobierno federal que las de mayor educación —probablemente un efecto de las políticas populistas del periodo 2018-2024.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-6da09e39-08	corpus/reports/Confianza_y_Desconfianza_en_México__Anatomía_Psicológica_de_una_Sociedad_Dual.md	6da09e39cbc7b27c3ea4dfebf021e2816fa27167174cdd578eebbb6f7308da54	23	NO-EXPLÍCITO	8. **Los experimentos de economía conductual revelan una brecha crucial**: la confianza comportamental de los latinoamericanos en juegos de confianza con dinero real (~43% del endowment) es comparable a otras regiones del mundo, sugiriendo que las encuestas capturan una norma de cautela declarada más que una incapacidad real de cooperar.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-6da09e39-09	corpus/reports/Confianza_y_Desconfianza_en_México__Anatomía_Psicológica_de_una_Sociedad_Dual.md	6da09e39cbc7b27c3ea4dfebf021e2816fa27167174cdd578eebbb6f7308da54	25	NO-EXPLÍCITO	9. **El ciclo corrupción-desconfianza es mutuamente causal** (Morris & Klesner, 2010): la corrupción erosiona la confianza, y la baja confianza facilita más corrupción al transformar ciudadanos en clientes y sobornadores.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-6da09e39-10	corpus/reports/Confianza_y_Desconfianza_en_México__Anatomía_Psicológica_de_una_Sociedad_Dual.md	6da09e39cbc7b27c3ea4dfebf021e2816fa27167174cdd578eebbb6f7308da54	27	NO-EXPLÍCITO	10. **La economía informal (~55% del empleo) es tanto causa como consecuencia** de la baja confianza institucional. La informalidad atenúa la relación Estado-ciudadano al eliminar los puntos de contacto institucional (impuestos, seguridad social, pensiones).	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-6da09e39-11	corpus/reports/Confianza_y_Desconfianza_en_México__Anatomía_Psicológica_de_una_Sociedad_Dual.md	6da09e39cbc7b27c3ea4dfebf021e2816fa27167174cdd578eebbb6f7308da54	29	NO-EXPLÍCITO	11. **La violencia erosiona selectivamente la confianza vertical** (en policía y sistema judicial) pero no destruye la confianza horizontal (en amigos, familia, socios). Corbacho et al. (2015) encontraron que ~85% confía en familia/amigos independientemente de la victimización.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-6da09e39-12	corpus/reports/Confianza_y_Desconfianza_en_México__Anatomía_Psicológica_de_una_Sociedad_Dual.md	6da09e39cbc7b27c3ea4dfebf021e2816fa27167174cdd578eebbb6f7308da54	31	NO-EXPLÍCITO	12. **La brecha generacional de confianza es de más de 10 puntos**: los mayores de 50 confían más interpersonalmente que los menores de 35. Solo el 9.8% de los jóvenes (15-29) confía mucho en los legisladores.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-6da09e39-13	corpus/reports/Confianza_y_Desconfianza_en_México__Anatomía_Psicológica_de_una_Sociedad_Dual.md	6da09e39cbc7b27c3ea4dfebf021e2816fa27167174cdd578eebbb6f7308da54	33	NO-EXPLÍCITO	13. **El 82% de las transacciones en México se realizan en efectivo**, reflejando una desconfianza profunda en sistemas financieros digitales moldeada por crisis económicas históricas (1994, 2008).	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-6da09e39-14	corpus/reports/Confianza_y_Desconfianza_en_México__Anatomía_Psicológica_de_una_Sociedad_Dual.md	6da09e39cbc7b27c3ea4dfebf021e2816fa27167174cdd578eebbb6f7308da54	35	NO-EXPLÍCITO	14. **Las plataformas digitales exitosas en México construyen confianza a través de puentes físicos**: OXXO (22,000+ tiendas) funciona como infraestructura de confianza para e-commerce, fintech y servicios digitales. Nu Bank alcanzó 13 millones de clientes construyendo confianza mediante transparencia radical y cero comisiones ocultas.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-6da09e39-15	corpus/reports/Confianza_y_Desconfianza_en_México__Anatomía_Psicológica_de_una_Sociedad_Dual.md	6da09e39cbc7b27c3ea4dfebf021e2816fa27167174cdd578eebbb6f7308da54	37	NO-EXPLÍCITO	15. **La confianza en México tiene una paradoja temporal**: la confianza en el gobierno subió al récord de 52% en Latinobarómetro 2024 mientras la percepción de corrupción de Transparency International cayó a su peor nivel histórico (26/100), sugiriendo que la confianza política puede operar independientemente de la calidad institucional objetiva.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-4482e7e0-01	corpus/reports/El_Clasemediero_Mexicano__Identidad__Ansiedad_de_Estatus_y_el_Miedo_Racional_a_Caer.md	4482e7e0c8a87d4ca3d7e3313f49a83d1931373729f48c3274f817ac0b0211e9	9	FUERTE	"1. **[EVIDENCIA FUERTE · el más útil]** Hay una brecha estructural entre clase media *objetiva* y *autopercibida*. Según el INEGI (""Cuantificando la Clase Media en México 2010-2020"", 2021), 42.2% de los hogares eran clase media en 2020 (47.2 millones de personas), cifra que ""se redujo en 4.5 puntos porcentuales"" desde el pico de 46.7% en 2018, con un ingreso promedio del hogar de clase media de $22,297 mensuales. Pero mediciones más estrictas de seguridad económica (Teruel et al.; CONEVAL) reducen la clase media ""consolidada"" a ~25-27%. En encuestas de autoidentificación, del 60% (De las Heras/Forbes) al 77% (Parametría, salida electoral 2021) se dice ""clase media"". La clase media es, sobre todo, una **identidad aspiracional**, no una posición."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-4482e7e0-02	corpus/reports/El_Clasemediero_Mexicano__Identidad__Ansiedad_de_Estatus_y_el_Miedo_Racional_a_Caer.md	4482e7e0c8a87d4ca3d7e3313f49a83d1931373729f48c3274f817ac0b0211e9	11	FUERTE	2. **[EVIDENCIA FUERTE · el más sólido]** El miedo a caer es **racional, no neurótico**. México combina ~55% de informalidad laboral (INEGI, 4T2025), ausencia de seguro de desempleo universal, pensiones frágiles y sistema de salud fragmentado. Sin colchón institucional, la ansiedad de estatus es una respuesta adaptativa a un riesgo real de caída, no un rasgo de personalidad.	PENDIENTE-DE-DEDUP-Y-CONTRATO
