cola_id	capa	entidad_id	relacion_id	tipo_trabajo	semantic_run_id	estado_ejecucion	reporte_ejecucion_ref	intentos_reales	objetos_abiertos	siguiente_accion_original	siguiente_accion	siguiente_accion_tipificada	input_requerido	input_requerido_original	criterio_cierre	prioridad_operativa	reserva	reserva_original	evidencia_ref_accion_original	evidencia_ref_evidencia_original
CRES-20e3253aebffff4478d51745	UNIVERSO_SEMANTICO	REL-928de62ad3c403adf193bfc4	REL-928de62ad3c403adf193bfc4	CURADURIA_FUENTE	SEMRUN-354ccb9dc1023a0bd420d48f	EJECUTADA_CON_RESULTADO	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-939f3aa39a8855ab203dc599.json	0	7	Abrir el diccionario ENFIH y construir una tabla variable×constructo×desenlace para esta necesidad; verificar coobservación por llave de persona.	Se abrió al menos un objeto de datos/documentación y se registró su estructura literal; el juicio semántico permanece separado.	Contrastar procedencia estructurada de REL-928de62ad3c403adf193bfc4 con sus objetos de modelo permitidos y emitir propuesta o reserva.	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	MAIN:corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md;MAIN:data/mapa-ext-civil-2026-08-06.tsv;MAIN:data/mapa-ext-civil-2026-08-06.tsv:L20;MAIN:data/mapa-ext-civil-2026-08-06.tsv:L21	MAIN:data/abrir4-variables-2026-08-08.tsv
CRES-21c7affa4a8c44dd2448d3fe	UNIVERSO_SEMANTICO	REL-cf8f5979c73cdbe59cfaf5fd	REL-cf8f5979c73cdbe59cfaf5fd	CURADURIA_FUENTE	SEMRUN-354ccb9dc1023a0bd420d48f	EJECUTADA_CON_RESULTADO	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-f0d04dcf58fab5e70f92fba7.json	0	7	Abrir diccionario/cuestionario ENCIG local y registrar variables, tabla, llave de unión y universo aplicable a esta necesidad.	Se abrió al menos un objeto de datos/documentación y se registró su estructura literal; el juicio semántico permanece separado.	Contrastar procedencia estructurada de REL-cf8f5979c73cdbe59cfaf5fd con sus objetos de modelo permitidos y emitir propuesta o reserva.	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	MAIN:README.md;MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md	MAIN:README.md;MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md
CRES-231ab1bc034fad78c0261c5e	UNIVERSO_SEMANTICO	REL-350211bc943be8bae0c8eea2	REL-350211bc943be8bae0c8eea2	BUSQUEDA_DIRIGIDA	SEMRUN-354ccb9dc1023a0bd420d48f	FUENTE_ABIERTA_SIN_OBJETO_REQUERIDO	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-069a339311b89d89771969d2.json	0	1	Abrir diccionario y archivo panel; comprobar dos observaciones por idPANEL2006 y mapear predictor y desenlace requeridos.	Se abrió la fuente/referencia, pero no un objeto que cierre literalmente la acción individual; usar la receta y frontera registradas.	Verificar el localizador exacto ya declarado de REL-350211bc943be8bae0c8eea2 con máximo dos intentos y sin discovery panorámico.	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	Escala/diseño/universo:	Escala/diseño/universo:	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L7	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L7
CRES-24c309d844fabe1d41b2b559	UNIVERSO_SEMANTICO	REL-3e153324c7506ed0e35a7a70	REL-3e153324c7506ed0e35a7a70	BUSQUEDA_DIRIGIDA	SEMRUN-354ccb9dc1023a0bd420d48f	FUENTE_ABIERTA_SIN_OBJETO_REQUERIDO	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-6cd6a34ef3c6fd7f9148b5e4.json	2	1	Abrir cuestionario.	Se abrió la fuente/referencia, pero no un objeto que cierre literalmente la acción individual; usar la receta y frontera registradas.	Verificar el localizador exacto ya declarado de REL-3e153324c7506ed0e35a7a70 con máximo dos intentos y sin discovery panorámico.	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	Escala/diseño/universo:	Escala/diseño/universo:	MAIN:data/mapa-ext-general-2026-08-06.tsv:L13	MAIN:data/mapa-ext-general-2026-08-06.tsv:L13
CRES-24f99af255097cae0c4914c4	UNIVERSO_SEMANTICO	REL-18976f4767e5da3c5e572877	REL-18976f4767e5da3c5e572877	CURADURIA_FUENTE	SEMRUN-354ccb9dc1023a0bd420d48f	FUENTE_ABIERTA_SIN_OBJETO_REQUERIDO	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-332233c676bdd722e8c82ef2.json	0	4	Resolver la etiqueta FINANZAS a una fuente canónica concreta ya reunida y abrir su instrumento contra el par requerido.	Se abrió la fuente/referencia, pero no un objeto que cierre literalmente la acción individual; usar la receta y frontera registradas.	Contrastar procedencia estructurada de REL-18976f4767e5da3c5e572877 con sus objetos de modelo permitidos y emitir propuesta o reserva.	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	MAIN:canon/modelo-decision-v4_0.md;MAIN:data/abrir4-variables-2026-08-08.tsv;MAIN:data/mapa-ext-general-2026-08-06.tsv;MAIN:forense/REVERIFICACION-DEMANDA-vs-UNIVERSO-2026-08-07-v1_0.md	MAIN:canon/modelo-decision-v4_0.md;MAIN:data/abrir4-variables-2026-08-08.tsv;MAIN:data/mapa-ext-general-2026-08-06.tsv;MAIN:forense/REVERIFICACION-DEMANDA-vs-UNIVERSO-2026-08-07-v1_0.md
CRES-2d34b5bf51ddc4d85008c02b	UNIVERSO_SEMANTICO	REL-837d54e76ebe85170870493a	REL-837d54e76ebe85170870493a	BUSQUEDA_DIRIGIDA	SEMRUN-354ccb9dc1023a0bd420d48f	FUENTE_ABIERTA_SIN_OBJETO_REQUERIDO	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-97f5b97aaf860cae8ef8d3b3.json	0	2	Abrir tabla específica.	Se abrió la fuente/referencia, pero no un objeto que cierre literalmente la acción individual; usar la receta y frontera registradas.	Verificar el localizador exacto ya declarado de REL-837d54e76ebe85170870493a con máximo dos intentos y sin discovery panorámico.	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	Escala/diseño/universo:	Escala/diseño/universo:	MAIN:data/mapa-fuentes-2026-08-06.tsv:L37	MAIN:data/inventarios/inventario-fuentes-credito-ahorro-finanzas-hogar-mexico.md:L40
CRES-2df7b3e52769e9e325f5ea07	UNIVERSO_SEMANTICO	REL-4945113fd8870341191221b6	REL-4945113fd8870341191221b6	BUSQUEDA_DIRIGIDA	SEMRUN-354ccb9dc1023a0bd420d48f	FUENTE_ABIERTA_SIN_OBJETO_REQUERIDO	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-d76f868cb61054be3ce40de8.json	0	1	Precisar producto.	Se abrió la fuente/referencia, pero no un objeto que cierre literalmente la acción individual; usar la receta y frontera registradas.	Verificar el localizador exacto ya declarado de REL-4945113fd8870341191221b6 con máximo dos intentos y sin discovery panorámico.	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	Escala/diseño/universo:	Escala/diseño/universo:	MAIN:data/mapa-fuentes-2026-08-06.tsv:L97	MAIN:data/mapa-fuentes-2026-08-06.tsv:L97
CRES-31b359009acd73373ad84e9b	UNIVERSO_SEMANTICO	REL-ca5ecbdfd4be3728df0e509f	REL-ca5ecbdfd4be3728df0e509f	BUSQUEDA_DIRIGIDA	SEMRUN-354ccb9dc1023a0bd420d48f	REQUIERE_DECISION_HUMANA	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-47b3d1ff0ef31288f235b2de.json	2	1	Obtener autorización de licencia y abrir codebook/archivo México; localizar el par reactivo–desenlace exacto.	La acción exige autorización/licencia y no apareció un objeto descargable abierto en los intentos permitidos.	Verificar el localizador exacto ya declarado de REL-ca5ecbdfd4be3728df0e509f con máximo dos intentos y sin discovery panorámico.	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	Escala/diseño/universo:	Escala/diseño/universo:	MAIN:data/mapa-ext-general-2026-08-06.tsv:L3	MAIN:data/mapa-ext-general-2026-08-06.tsv:L3
CRES-3292eb8a4022be7851b0841c	UNIVERSO_SEMANTICO	REL-08af2a451bfb04d90902eec4	REL-08af2a451bfb04d90902eec4	BUSQUEDA_DIRIGIDA	SEMRUN-354ccb9dc1023a0bd420d48f	FUENTE_ABIERTA_SIN_OBJETO_REQUERIDO	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-7881289efec51ce9db7b0399.json	2	1	Abrir DDI/codebook y datos; verificar asignación, llaves, participación parental y outcome escolar.	Se abrió la fuente/referencia, pero no un objeto que cierre literalmente la acción individual; usar la receta y frontera registradas.	Verificar el localizador exacto ya declarado de REL-08af2a451bfb04d90902eec4 con máximo dos intentos y sin discovery panorámico.	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	Escala/diseño/universo:	Escala/diseño/universo:	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L17	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L17
CRES-332913730c7e19663115686c	UNIVERSO_SEMANTICO	REL-32d05d4dc466d048e2961f7b	REL-32d05d4dc466d048e2961f7b	BUSQUEDA_DIRIGIDA	SEMRUN-354ccb9dc1023a0bd420d48f	FUENTE_ABIERTA_SIN_OBJETO_REQUERIDO	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-f3396d8cacc7f843fc26bef0.json	0	1	Obtener archivo y codebook del proyecto; verificar evento, actor, demanda, respuesta, geografía y cobertura temporal para México.	Se abrió la fuente/referencia, pero no un objeto que cierre literalmente la acción individual; usar la receta y frontera registradas.	Verificar el localizador exacto ya declarado de REL-32d05d4dc466d048e2961f7b con máximo dos intentos y sin discovery panorámico.	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	Escala/diseño/universo:	Escala/diseño/universo:	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L11	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L11
CRES-33ad8a2e8e705998784081d0	UNIVERSO_SEMANTICO	REL-781037a17e27bb2b93e13a63	REL-781037a17e27bb2b93e13a63	CURADURIA_FUENTE	SEMRUN-354ccb9dc1023a0bd420d48f	FUENTE_ABIERTA_SIN_OBJETO_REQUERIDO	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-fd3581cd746da1a56f77ab34.json	0	4	Resolver a un payload canónico local y abrir tabla/diccionario con unidad, periodo y variables de exposición y desenlace.	Se abrió la fuente/referencia, pero no un objeto que cierre literalmente la acción individual; usar la receta y frontera registradas.	Contrastar procedencia estructurada de REL-781037a17e27bb2b93e13a63 con sus objetos de modelo permitidos y emitir propuesta o reserva.	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/integrador-psicologia-mexicano.md	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/integrador-psicologia-mexicano.md
CRES-3665dee9b2fa82dfcd608986	UNIVERSO_SEMANTICO	REL-f6d34c22618564c885af98e9	REL-f6d34c22618564c885af98e9	BUSQUEDA_DIRIGIDA	SEMRUN-354ccb9dc1023a0bd420d48f	EJECUTADA_CON_RESULTADO	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-d5eeaddbf8a73f2820bbf9e7.json	0	5	Mapear en el cuestionario y microdato ENIF los reactivos de la necesidad y el desenlace, y comprobar que comparten unidad de observación.	Se abrió al menos un objeto de datos/documentación y se registró su estructura literal; el juicio semántico permanece separado.	Verificar el localizador exacto ya declarado de REL-f6d34c22618564c885af98e9 con máximo dos intentos y sin discovery panorámico.	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	Escala/diseño/universo:	Escala/diseño/universo:	MAIN:data/mapa-fuentes-2026-08-06.tsv:L14	MAIN:forense/hitoE-campana-medicion-v2_0.md
CRES-36a97ce305ba81918cebd0e2	UNIVERSO_SEMANTICO	REL-6ebc288cb21990e446f70262	REL-6ebc288cb21990e446f70262	CURADURIA_FUENTE	SEMRUN-354ccb9dc1023a0bd420d48f	FUENTE_ABIERTA_SIN_OBJETO_REQUERIDO	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-922b2e9c3384d6466cc42f93.json	0	4	Localizar el payload oficial concreto del padrón y abrir diccionario/llaves antes de evaluar el vínculo causal o de participación.	Se abrió la fuente/referencia, pero no un objeto que cierre literalmente la acción individual; usar la receta y frontera registradas.	Contrastar procedencia estructurada de REL-6ebc288cb21990e446f70262 con sus objetos de modelo permitidos y emitir propuesta o reserva.	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	MAIN:canon/integrador-psicologia-mexicano.md;MAIN:corpus/reports/Non-Family_Social_Capital_in_Mexico__Cooperation__Trust__and_Collective_Action_Beyond_Kinship.md;MAIN:data/censo-raices-2026-08-06.tsv;MAIN:data/cola-ext-general-2026-08-06.tsv	MAIN:canon/integrador-psicologia-mexicano.md
CRES-38ddd3a922e01e672c413deb	UNIVERSO_SEMANTICO	REL-845a93bc24990147a394f897	REL-845a93bc24990147a394f897	BUSQUEDA_DIRIGIDA	SEMRUN-354ccb9dc1023a0bd420d48f	EJECUTADA_CON_RESULTADO	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-52463210d7eeb32c9eee8bbf.json	2	1	Abrir codebook.	Se abrió al menos un objeto de datos/documentación y se registró su estructura literal; el juicio semántico permanece separado.	Verificar el localizador exacto ya declarado de REL-845a93bc24990147a394f897 con máximo dos intentos y sin discovery panorámico.	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	Escala/diseño/universo:	Escala/diseño/universo:	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5
CRES-39f6fdbd0689e151324e7282	UNIVERSO_SEMANTICO	REL-0b6385436015c470992017f1	REL-0b6385436015c470992017f1	CURADURIA_FUENTE	SEMRUN-354ccb9dc1023a0bd420d48f	EJECUTADA_CON_RESULTADO	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-e02239ccb05da1ffe4430c09.json	0	5	Abrir el cuestionario/diccionario ENSAFI correspondiente y verificar texto, codificación y desenlace coobservado.	Se abrió al menos un objeto de datos/documentación y se registró su estructura literal; el juicio semántico permanece separado.	Contrastar procedencia estructurada de REL-0b6385436015c470992017f1 con sus objetos de modelo permitidos y emitir propuesta o reserva.	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/La_familia_mexicana_como_sistema_psicológico__entre_el_afecto__la_obligación_y_la_adaptación_económica.md	MAIN:canon/glosario-v5_6.md
CRES-3cc35df5b3a84d9d481cff0b	UNIVERSO_SEMANTICO	REL-8d2952203ec3678f3bd0c473	REL-8d2952203ec3678f3bd0c473	BUSQUEDA_DIRIGIDA	SEMRUN-354ccb9dc1023a0bd420d48f	EJECUTADA_CON_RESULTADO	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-1a49ac4026e27ed901489468.json	2	1	Abrir codebook.	Se abrió al menos un objeto de datos/documentación y se registró su estructura literal; el juicio semántico permanece separado.	Verificar el localizador exacto ya declarado de REL-8d2952203ec3678f3bd0c473 con máximo dos intentos y sin discovery panorámico.	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	Escala/diseño/universo:	Escala/diseño/universo:	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5
CRES-3df7bce553b3accd67f35811	UNIVERSO_SEMANTICO	REL-dd07107a27bb1a5682a22176	REL-dd07107a27bb1a5682a22176	CURADURIA_FUENTE	SEMRUN-354ccb9dc1023a0bd420d48f	EJECUTADA_CON_RESULTADO	data/curacion-registro/ejecucion-semantica/runs/SEMRUN-354ccb9dc1023a0bd420d48f/reportes-neutrales/TOBS-SEM-4ce5ae71f317b2de47ec1547.json	0	8	Mapear en el cuestionario y microdato ENIF los reactivos de la necesidad y el desenlace, y comprobar que comparten unidad de observación.	Se abrió al menos un objeto de datos/documentación y se registró su estructura literal; el juicio semántico permanece separado.	Contrastar procedencia estructurada de REL-dd07107a27bb1a5682a22176 con sus objetos de modelo permitidos y emitir propuesta o reserva.	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	MAIN:canon/gobernanza-v1_15.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:data/diseno-muestral.yaml;MAIN:forense/REVERIFICACION-DEMANDA-vs-UNIVERSO-2026-08-07-v1_0.md	MAIN:forense/hitoE-campana-medicion-v2_0.md
