relacion_id	necesidad_id	fuente_canonica_normalizada	objeto_evidencia_id_canonico	fuente_nombre	tipo_fuente	id_manifiesto	sha256_fuente	capa1_universo_indexado	capa2_manifiesto	capa3_disco_real	capa4_apertura_mapeo	clasificacion_relacion	reason_code	evidencia_ref	evidencia_textual_breve	confianza	conflicto_material	nota
REL-c065ff3c4b02af2b359a6a40	N14	ENSAFI	OE-c3483fc22a961f82b3e8dc07	Encuesta Nacional sobre Salud Financiera	FUENTE_CANDIDATA	NO_DETERMINADO	NO_DETERMINADO	SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/glosario-v5_6.md;MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md	Gradiente de confianza coobservado con dificultad financiera/seguro familiar en la misma muestra.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
REL-c0ffdbcc616f342880df820a	N26	CSES	OE-b68e43b5cbf141f527a529c9	CSES Module 5 México 2018	FUENTE_DATOS	cses5_modulo5_2016_2021_cuestionario	d4deba9a038639871db1625158ef437fe476a3f8b2a0edc5a8041347528abc6c	SI	SI	EXISTE;COINCIDE;INTEGRO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L7	NO_DETERMINADO	MEDIA	NO	"Escala/diseño/universo: Caveat (ACTO ENLACE-1): el manifiesto declara cobertura de Mexico ""NO verificada en esta sesion"" para el CSV pooled de CSES Modulo 5 -- verificacion pendiente, no ausencia confirmada. Ver forense/notas/2026-08-13-enlace1-commit1-reglas-mapeo.md S4."
REL-c311e7433e03f19c1505b6cf	N31	ESTUDIOS_DE_RECHAZOS_Y_CORPUS_PRAGMATICO_DE_FELIX_BRASDEFER	OE-04360854956741a50504a5b4	Estudios de rechazos y corpus pragmático de Félix-Brasdefer	FUENTE_DATOS	NO_DETERMINADO	NO_DETERMINADO	SI	NO_REFERENCIADO	NO_REFERENCIADO		NEGATIVA	CURADURIA_SEMANTICA_MULTI2	MAIN:data/mapa-ext-general-2026-08-06.tsv:L18	La evidencia ancla es una muestra universitaria/local; N31 exige replicación fuera de esa muestra y el corpus abierto no aporta el pareo superior/inferior requerido.	MEDIA	NO	La evidencia ancla es una muestra universitaria/local; N31 exige replicación fuera de esa muestra y el corpus abierto no aporta el pareo superior/inferior requerido. | Reserva: Ausencia delimitada al documento/archivo descrito; no afirma inexistencia en otras fuentes o versiones. | Siguiente: Conservar como negativa fuente-específica; reabrir solo ante un payload distinto que contenga la variable faltante.
REL-c59edf3fce0cc17066bed9ee	N25	COMPARATIVE_STUDY_OF_ELECTORAL_SYSTEMS_MEXICO_2018	OE-6a75b1a2239a134c0f76a622	Comparative Study of Electoral Systems, Mexico 2018	FUENTE_DATOS	NO_DETERMINADO	NO_DETERMINADO	SI	NO_REFERENCIADO	NO_REFERENCIADO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L10	INDEXADO-NO-DESCARGADO	MEDIA	NO	Escala/diseño/universo:
REL-c681799397de5614b7854a39	N10	ENSAFI	OE-89a3ea1f1f57946d79377e63	ENSAFI	FUENTE_CANDIDATA	NO_DETERMINADO	NO_DETERMINADO	SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	NEGATIVA	CURADURIA_SEMANTICA_MULTI2	MAIN:data/abrir4-variables-2026-08-08.tsv:L4	ORIEN_FUT existe como columna derivada binaria en TMODULO, sin texto; ENSAFI no contiene batería de victimización o justicia.	BAJA	NO	Aunque el nombre sugiera orientación futura, falta el desenlace G4 coobservado exigido. | Reserva: Dirección 1/2 desconocida. | Siguiente: Conservar el descarte; solo revisar si aparece documentación y un módulo G4 no inventariado.
REL-c6870668d94d02dded8c4126	N31	CCPV	OE-e3e2c41b1f94b885919e010d	ccpv	FUENTE_CANDIDATA	NO_DETERMINADO	NO_DETERMINADO	SI	NO_REFERENCIADO	NO_REFERENCIADO	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/glosario-v5_6.md;MAIN:corpus/reports/El_México_Rural_e_Indígena_en_sus_Propios_Términos__Comunalidad__Autoridad_y_Reciprocidad_como_Sistemas_con_Lógica_Propia.md;MAIN:corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md;MAIN:corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	Replicación fuera de muestra universitaria del hallazgo de Tlaxcala.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica. [ENLACE-2 2026-08-14] NO_REFERENCIADO. forense/hitoE-campana-medicion-v2_0.md:274, la linea que cita evidencias.tsv, trata deferencia y familismo_obligacion y no menciona CCPV; CCPV aparece 0 veces en las 1893 lineas del documento.
REL-c72dd30027c28df4603464d5	N15	GPS	OE-347368c67834a72a5add527d	Global Preferences Survey (GPS)	FUENTE_CANDIDATA	NO_DETERMINADO	NO_DETERMINADO	SI	NO_REFERENCIADO	NO_REFERENCIADO	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md;MAIN:corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md	Proxy de deferencia con diseño publicado y desenlace laboral/comunicacional en la misma muestra.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica. [ENLACE-2 2026-08-14] NO_REFERENCIADO. Los 4 documentos citados dan 0 menciones de GPS y 0 de Global Preferences. Declarado: el manifiesto SI trae hoy cinco payloads GPS (gps_dataset de 6.1 MB, gps_dataset_country_level, gps_questionnaires y dos de do-files), entregados por correo tras el formulario del 12/ago, y ninguno esta abierto a nivel variable. Lo que impide el SI no es ausencia de payload: es que la referencia analitica de la fila nunca fijo objeto.
REL-c9a73bd2a8258784f9f08ea8	N3	MICROCREDIT_IMPACTS_COMPARTAMOS_RCT	OE-f651d8070c16835c9901c40f	Microcredit Impacts: Compartamos RCT	FUENTE_DATOS	NO_DETERMINADO	NO_DETERMINADO	SI	NO_REFERENCIADO	NO_REFERENCIADO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L8	INDEXADO-NO-DESCARGADO	MEDIA	NO	Escala/diseño/universo:
REL-ca5ecbdfd4be3728df0e509f	N5	GPS	OE-c06b564e1c2bf918fe1e6268	Global Preferences Survey (GPS)	FUENTE_DATOS	NO_DETERMINADO	NO_DETERMINADO	SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L3	NO_DETERMINADO	MEDIA	NO	Escala/diseño/universo:
REL-cb04b20cdd5b0ab6bbf522d9	N3	ENBIARE	OE-39d2eb9994c3ef05c686095e	ENBIARE 2021	FUENTE_DATOS	enbiare2021_fd_pdf	8a79265d8c1f761d9f3043c2d4837a9366679314b97aaebd8d189c6bcbc716a9	SI	SI	EXISTE;COINCIDE;INTEGRO	NO-ENCONTRADO	NEGATIVA	APERTURA_NEGATIVA_EXPLICITA	MAIN:data/abrir4-variables-2026-08-08.tsv:L23	—	ALTA	NO	Escala/diseño/universo: —; NO (inferencia estructural: un solo anio en manifiesto/zip, sin archivos por ola; ningun diccionario de los 4 menciona 'panel' ni 'corte transversal' -- grep verificado 2026-08-08, no hay declaracion explicita); 2326 lineas de texto extraidas de enbiare_2021_fd.pdf via pdftotext -layout; terminos estatus/apariencia/comparar/marca = 0; 'vecinos' 3 coincidencias, las 3 sobre pertenencia a organizacion vecinal o conocer vecinos por nombre (capital social/participacion comunitaria, Apartado G), no sobre comparacion de estatus por apariencia, 2026-08-08
REL-cc6596882b8f135c946ad0f4	N30	ENBIARE	OE-ee12358875d1e590d07df047	ENBIARE 2021	FUENTE_CANDIDATA	NO_DETERMINADO	NO_DETERMINADO	SI	NO_REFERENCIADO	NO_REFERENCIADO	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:corpus/reports/Mexican_Population_Genomics__2025-2026_Scientific_and_Market_Opportunity_Update.md	Disposición a transar con desconocidos por nivel de enforcement.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica. [ENLACE-2 2026-08-14] NO_REFERENCIADO. canon/gobernanza-v1_15.md:812 declara literalmente que la condicion A (falsador de disposicion a transar con desconocidos en enforcement alto vs bajo) sigue sin existir en el corpus: inexistencia afirmada, no ausencia de busqueda.
REL-cd0d1c5fd7e85418603c73cd	N13	ISSP	OE-dfce1d6e6ebbe5bcb65fec02	ISSP Social Networks and Social Resources 2017 México	FUENTE_DATOS	za5900_q_mx	d8fe53baeb29455b8ec9aa772a63eae4eb8308456aa1e1986d2c96b5067e5375	SI	SI	EXISTE;COINCIDE;INTEGRO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L6	NO_DETERMINADO	MEDIA	NO	Escala/diseño/universo:
REL-cf53a5e4bf5bf666390fa543	N6	ENSAFI	OE-5d1bf835879d99d69783ca1a	Encuesta Nacional sobre Salud Financiera	FUENTE_CANDIDATA	NO_DETERMINADO	NO_DETERMINADO	SI	NO_REFERENCIADO	NO_REFERENCIADO	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/modelo-decision-v4_0.md;MAIN:data/abrir4-variables-2026-08-08.tsv;MAIN:data/abrir4-variables-2026-08-08.tsv:L3;MAIN:data/mapa-ext-general-2026-08-06.tsv	Reactivo de aversión al riesgo coobservado con conducta de ahorro ante volatilidad.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica. [ENLACE-2 2026-08-14] NO_REFERENCIADO. Las dos unicas menciones de ENSAFI en canon/modelo-decision-v4_0.md (L448 y L583) son estadisticos de mora y atraso crediticio, no un reactivo de aversion al riesgo.
REL-cf8f5979c73cdbe59cfaf5fd	N1	ENCIG	OE-27a5b3ff4507764a40380904	Encuesta Nacional de Calidad e Impacto Gubernamental	FUENTE_CANDIDATA	encig23_base_datos_csv	af733d867a568cbb0dadef4a5a793b02488a71728d1157860f14501f3d4c393d	SI	SI	EXISTE;COINCIDE;INTEGRO	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:README.md;MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md	Relación entre confianza en servidores públicos y pago de mordida en la misma muestra.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica. [ENLACE-2 2026-08-14] SI. Objeto P11_1_23 (confianza en servidores publicos, bateria XI) fijado con texto citable por canon/gobernanza-v1_15.md:631; la tabla encig2023_01_sec_11 que lo contiene es miembro declarado de encig23_base_datos_csv.zip y fue abierta y explotada por Encargo W (forense/notas/2026-08-04-w-coeficientes-generador-paso1.md:179 y :272, con frecuencias reales). El campo formato del manifiesto dice que sec_11 no se inspecciono: esta vencido, lo supero Encargo W el 4/ago.
REL-d17e953dff3478923dd1c000	N32	SE	OE-d8746552888bcd683139d5bd	Reporte General ECCO (SE) 2023	FUENTE_DATOS	NO_DETERMINADO	NO_DETERMINADO	SI	NO_REFERENCIADO	NO_REFERENCIADO		NEGATIVA	CURADURIA_SEMANTICA_MULTI2	MAIN:forense/notas/2026-08-08-verif3.md:L250	El reporte ECCO completo contiene promedios perceptuales, no panel organizacional con rotación y desempeño auditado.	MEDIA	NO	El reporte ECCO completo contiene promedios perceptuales, no panel organizacional con rotación y desempeño auditado. | Reserva: Ausencia delimitada al documento/archivo descrito; no afirma inexistencia en otras fuentes o versiones. | Siguiente: Conservar como negativa fuente-específica; reabrir solo ante un payload distinto que contenga la variable faltante.
REL-d630dc1ea394364e53631401	N13	ISSP	OE-366d9c5884d65abb8547ae56	ISSP Social Networks and Social Resources 2017 México	FUENTE_DATOS	za5900_q_mx	d8fe53baeb29455b8ec9aa772a63eae4eb8308456aa1e1986d2c96b5067e5375	SI	SI	EXISTE;COINCIDE;INTEGRO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L9	INDEXADO-NO-DESCARGADO	MEDIA	NO	Escala/diseño/universo:
REL-d67770c443936b1d84304513	N19	ENAFIN	OE-a5edd5e72023c3fd62443723	Encuesta Nacional de Financiamiento de las Empresas	FUENTE_DATOS	NO_DETERMINADO	NO_DETERMINADO	SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L62	NO_DETERMINADO	MEDIA	NO	Escala/diseño/universo:
REL-d7d327e72f466b970d040e81	N5	ENSAFI	OE-898b66368975b11d6bcfe283	Encuesta Nacional sobre Salud Financiera	FUENTE_CANDIDATA	NO_DETERMINADO	NO_DETERMINADO	SI	NO_REFERENCIADO	NO_REFERENCIADO	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/gobernanza-v1_15.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/El_Mexicano_y_el_Tiempo__Estructura__no_Cultura__en_la_Planeación_y_el_Compromiso_Temporal.md;MAIN:corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	Diseño longitudinal o experimental que observe horizonte temporal y conducta financiera con potencia útil.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica. [ENLACE-2 2026-08-14] NO_REFERENCIADO. canon/gobernanza-v1_15.md:910 dice que ENSAFI y ENFIH ya estan adquiridas con capa2=SI, que es estatus de adquisicion del payload, no evidencia del diseno longitudinal que N5 pide; tomarlo como tal seria exactamente lo que la jerarquia de MAP-B prohibe.
REL-d82eb6cef055001e7587db31	N2	ENCOAP	OE-52c65e0d0129b5272522d037	Encuesta Nacional de Confianza en la Administración Pública	FUENTE_DATOS	NO_DETERMINADO	NO_DETERMINADO	SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L4	NO_DETERMINADO	MEDIA	NO	Escala/diseño/universo:
REL-d8938c906b2a1f8b99f39802	N14	ENCUCI	OE-7bcdf8692160761ace39557f	Encuesta Nacional de Cultura Cívica	FUENTE_CANDIDATA	encuci2020_bd_dbf	0414fd59e2afcc36294530687c721e8e86bd04e76ad95bfce4b7b2e70853f283	SI	SI	EXISTE;COINCIDE;INTEGRO	SIN_APERTURA_EXPLICITA	NEGATIVA	CURADURIA_SEMANTICA_MULTI2	MAIN:forense/matriz-impacto-universal-2026-08-06.md:L94	ENCUCI mide AP5_1_1/2/3 de confianza, mientras la matriz documenta que el desenlace financiero vive en otra fuente.	BAJA	NO	El reactivo existe, pero N14 exige confianza y desenlace financiero en la misma muestra. | Reserva: La magnitud es dependiente del reactivo y no debe colapsarse. | Siguiente: Usar ENCUCI solo para medir confianza; buscar un instrumento financiero con reactivo equivalente para el puente. [ENLACE-2 2026-08-14] SI. Objeto AP5_1_1/2/3 fijado por forense/matriz-impacto-universal-2026-08-06.md:94; el usado_para de encuci2020_bd_dbf declara que Encargo W y C-06b abrieron ese payload y estimaron los tres reactivos de la tabla ENCUCI_2020_SEC_4_5. Existencia, no satisfaccion: el desenlace financiero coobservado sigue faltando y clasificacion_relacion no se toca.
REL-d95cc52727af8a19185fd47b	N10	ENSAFI	OE-3cab085c2ad926180dcdd8b7	Encuesta Nacional sobre Salud Financiera	FUENTE_DATOS	ensafi2023_bd_csv_zip	c0594079ddf4733d4f574d00f5e84290c62c5330eab0567dd867c26d42fafacd	SI	SI	EXISTE;COINCIDE;INTEGRO	EXISTE-NO-SATISFACE	NEGATIVA	APERTURA_NEGATIVA_EXPLICITA	MAIN:data/abrir4-variables-2026-08-08.tsv:L4	[SIN TEXTO -- mismo caso que IMPULSIVID; nombre de columna derivada sin pregunta documentada]	ALTA	NO	Escala/diseño/universo: binaria, valores observados {1,2} en TMODULO.csv; NO (inferencia estructural: un solo anio en manifiesto/zip, sin archivos por ola; ningun diccionario de los 4 menciona 'panel' ni 'corte transversal' -- grep verificado 2026-08-08, no hay declaracion explicita); 369 encabezados crudos, terminos futuro/planear/planeacion/plazo = 0 en columnas P-numeradas; ORIEN_FUT hallado por lectura manual (mismo bloque de indices derivados que IMPULSIVID); aunque se verificara el texto, la necesidad 10 exige co-observacion con desenlace de G4 y ENSAFI no lo trae, 2026-08-08
REL-da62a7c3cdb80080258aa148	N11	ENFIH	OE-c90c4a61a41208f3f31b9b3c	Encuesta Nacional sobre las Finanzas de los Hogares	FUENTE_CANDIDATA	NO_DETERMINADO	NO_DETERMINADO	SI	NO_REFERENCIADO	NO_REFERENCIADO	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:data/abrir4-variables-2026-08-08.tsv;MAIN:data/abrir4-variables-2026-08-08.tsv:L9;MAIN:forense/encargos/2026-08-07-abrir-4.md;MAIN:forense/hitoE-campana-medicion-v2_0.md	Sensibilidad de estatus coobservada con desenlace de violencia/justicia.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica. [ENLACE-2 2026-08-14] NO_REFERENCIADO. data/abrir4-variables-2026-08-08.tsv:L9, la linea de sens_estatus del bloque ENFIH citado (L9-L14), trae variable_encontrada vacia y clasificacion_a4 NO-ENCONTRADO: el barrido abrio y no hallo el objeto.
REL-dc5971db0730ed2876fdb5b3	N23	WORLD_BANK_ENTERPRISE_SURVEY_MEXICO_2023	OE-ef2b51cb3bafa5193a80ba9a	World Bank Enterprise Survey Mexico 2023	FUENTE_DATOS	NO_DETERMINADO	NO_DETERMINADO	SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L13	NO_DETERMINADO	MEDIA	NO	Escala/diseño/universo:
REL-dc9d0314872f568124926da8	N23	WORLD_BANK_ENTERPRISE_SURVEY_MEXICO_2023	OE-f4432225e4b6c3ba89020e8a	World Bank Enterprise Survey Mexico 2023	FUENTE_DATOS	NO_DETERMINADO	NO_DETERMINADO	SI	NO_REFERENCIADO	NO_REFERENCIADO	MAPEADO-NO-SATISFACE	NEGATIVA	APERTURA_NEGATIVA_EXPLICITA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L36	MAPEADO-NO-SATISFACE	ALTA	NO	Escala/diseño/universo:
REL-dd07107a27bb1a5682a22176	N7	ENIF	OE-c168b43614acb9a4b5abf786	Encuesta Nacional de Inclusión Financiera	FUENTE_CANDIDATA	enif2024_csv	a3507b4038888247f565f1640a718ef552bb8fc363378e3372a5bf2796bb2e4c	SI	SI	EXISTE;COINCIDE;INTEGRO	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/gobernanza-v1_15.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:data/diseno-muestral.yaml;MAIN:forense/REVERIFICACION-DEMANDA-vs-UNIVERSO-2026-08-07-v1_0.md	Relación entre expectativa de apoyo familiar y horizonte corto/ahorro en la misma persona.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica. [ENLACE-2 2026-08-14] SI. Objetos P9_9_1..6 (expectativa de apoyo familiar) y P4_10 (horizonte de ahorro) fijados por forense/hitoE-campana-medicion-v2_0.md:1075 y :1115, ambos bajo enif2024_csv, declarado registrado y con instrumento ya abierto por Fase B ola 1 -- misma persona y misma muestra, que es exactamente lo que N7 pide.
REL-ddc381f55d9879a6629a14d4	N27	MEXICO_PANEL_STUDY_2012	OE-3074d0aa35a610f7c8e280b5	Mexico Panel Study 2012	FUENTE_DATOS	NO_DETERMINADO	NO_DETERMINADO	SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L16	NO_DETERMINADO	MEDIA	NO	Escala/diseño/universo:
REL-de059d547843c8fefa01197a	N25	ENCUP	OE-69905761f187f3a3ed192af6	Encuesta Nacional sobre Cultura Política y Prácticas Ciudadanas	FUENTE_DATOS	NO_DETERMINADO	NO_DETERMINADO	SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L26	NO_DETERMINADO	MEDIA	NO	Escala/diseño/universo:
REL-e0984d3ab6601b8a5ba79a30	N10	ENBIARE	OE-2fe858bc2d40961f19d128d9	ENBIARE 2021	FUENTE_DATOS	enbiare2021_fd_pdf	8a79265d8c1f761d9f3043c2d4837a9366679314b97aaebd8d189c6bcbc716a9	SI	SI	EXISTE;COINCIDE;INTEGRO	EXISTE-NO-SATISFACE	NEGATIVA	APERTURA_NEGATIVA_EXPLICITA	MAIN:data/abrir4-variables-2026-08-08.tsv:L25	PA6: 'A6. Segun su percepcion, ¿en que escalon diria usted que va a estar dentro de cinco anios?' (escalera 0-10, 0='la peor vida posible', 10='la mejor vida posible'). PA3_08: 'A3. ¿Que tan satisfecho esta con sus perspectivas a futuro?' (0-10)	ALTA	NO	Escala/diseño/universo: 0-10 (tarjeta/escalera numerica); NO (inferencia estructural: un solo anio en manifiesto/zip, sin archivos por ola; ningun diccionario de los 4 menciona 'panel' ni 'corte transversal' -- grep verificado 2026-08-08, no hay declaracion explicita); 'futuro' 1 coincidencia via barrido automatizado (matcheo parcial); PA6 y PA3_08 hallados por lectura dirigida completa del Apartado A (Bienestar Subjetivo, L418-625). Le falta exactamente lo que pide la necesidad 10: co-observacion con un desenlace de G4 (violencia/justicia) en el mismo instrumento -- el reactivo de horizonte/expectativa SI existe y es limpio, pero no hay desenlace de G4 que unirle aqui, 2026-08-08
REL-e10120bebb9ed07d210a3a86	N28	CNGMD	OE-13eecae0edb0a372fa8ecc97	Censo Nacional de Gobiernos Municipales y Demarcaciones Territoriales de la Ciudad de México	FUENTE_DATOS	NO_DETERMINADO	NO_DETERMINADO	SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L12	NO_DETERMINADO	MEDIA	NO	Escala/diseño/universo:
REL-e2371e6b0d421f30c496d3da	N22	MEXICO_ENTERPRISE_SURVEYS_COMPONENTE_PANEL_CANDIDATO_2006_2010	OE-2e7c0cb62d2dd259f169ff2d	Mexico Enterprise Surveys, componente panel candidato 2006-2010	FUENTE_DATOS	NO_DETERMINADO	NO_DETERMINADO	SI	NO_REFERENCIADO	NO_REFERENCIADO	SATISFACE-UMBRAL-DOCUMENTAL	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L7	SATISFACE-UMBRAL-DOCUMENTAL	MEDIA	NO	Escala/diseño/universo:
REL-e247f2d5250d822fb74a0638	N17	MASS_MOBILIZATION_PROTEST_DATA_MEXICO	OE-153099e060474c664f682d70	Mass Mobilization Protest Data, México	FUENTE_DATOS	NO_DETERMINADO	NO_DETERMINADO	SI	NO_REFERENCIADO	NO_REFERENCIADO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L13	INDEXADO-NO-DESCARGADO	MEDIA	NO	Escala/diseño/universo:
REL-e74ad11dd79c7485c9704116	N16	ENCOAP	OE-2c7ace9dcc93466566d2c0a2	Encuesta Nacional de Confianza en la Administración Pública	FUENTE_CANDIDATA	NO_DETERMINADO	NO_DETERMINADO	SI	NO_REFERENCIADO	NO_REFERENCIADO	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md;MAIN:forense/censo-estimabilidad-coeficientes-v1_0.md;MAIN:forense/cobertura-motor.md	Probabilidad de mordida bajo sanción/testigo, idealmente municipal y triangulada fuera de ENCIG.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica. [ENLACE-2 2026-08-14] NO_REFERENCIADO. Los 4 documentos citados (modelo-decision, corpus Psicologia_Politica, censo-estimabilidad-coeficientes, cobertura-motor) no mencionan ENCOAP en ningun punto.
REL-e86c10c4e19ea32e57b6a28d	N32	WORLD_BANK_ENTERPRISE_SURVEY_MEXICO_2023	OE-f29d6cfa226a9514442785e3	World Bank Enterprise Survey Mexico 2023	FUENTE_DATOS	NO_DETERMINADO	NO_DETERMINADO	SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L13	NO_DETERMINADO	MEDIA	NO	Escala/diseño/universo:
REL-e95e26820797a0f55c9246d7	N12	ISSP	OE-9c9700631e773d55e687e55c	ISSP Social Networks and Social Resources 2017 México	FUENTE_DATOS	za6980_q_mx	61bc0c80415521965ec1b2546fbe3b2400cfacb2e6b0b542583304821544f2ed	SI	SI	EXISTE;COINCIDE;INTEGRO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5	NO_DETERMINADO	MEDIA	NO	Escala/diseño/universo:
REL-ea0dde2ebf4bd96af8e3e139	N16	ENCIG	OE-fdff082a292e54fde7d4b680	Encuesta Nacional de Calidad e Impacto Gubernamental	FUENTE_CANDIDATA	NO_DETERMINADO	NO_DETERMINADO	SI	NO_REFERENCIADO	NO_REFERENCIADO	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md;MAIN:forense/censo-estimabilidad-coeficientes-v1_0.md;MAIN:forense/cobertura-motor.md	Probabilidad de mordida bajo sanción/testigo, idealmente municipal y triangulada fuera de ENCIG.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica. [ENLACE-2 2026-08-14] NO_REFERENCIADO. N16 pide mordida bajo sancion o testigo triangulada FUERA de ENCIG; el unico uso de ENCIG documentado en canon/modelo-decision-v4_0.md:270 es confianza_institucional[salud] (P11_1_3), objeto distinto.
